,t вып-обр,t обработка,t под током,t продувка,чист расход C,чист расход Cr,чист расход Mn,чист расход Si,температура первая,температура последняя,Ar (интенс.),эл. энергия (интенс.),произв жидкая сталь,произв количество обработок,расход газ Ar,сыпуч кокс пыль УСТК,сыпуч  кокс. мелочь КМ1,ферспл CaC2,ферспл  Mn5Si65Al0.5,ферспл SiMn18,ферспл  фх850А,эл. энергия,химсталь первый Al_1,химсталь первый C_1,химсталь первый Cr_1,химсталь первый Cu_1,химсталь первый Mn_1,химсталь первый Mo_1,химсталь первый N_1,химсталь первый Ni_1,химсталь первый P_1,химсталь первый S_1,химсталь первый Si_1,химсталь первый Ti_1,химсталь первый V_1,химсталь последний Al,химсталь последний C,химсталь последний Ca,химсталь последний Cr,химсталь последний Cu,химсталь последний Mn,химсталь последний Mo,химсталь последний N,химсталь последний Ni,химсталь последний P,химсталь последний S,химсталь последний Si,химсталь последний Ti,химсталь последний V,химшлак первый CaO_1,химшлак первый FeO_1,химшлак первый MgO_1,химшлак первый MnO_1,химшлак первый R_1,химшлак последний CaO,химшлак последний FeO,химшлак последний MgO,химшлак последний MnO,химшлак последний R,химшлак последний SiO2,химшлак последний Al2O3,химшлак первый Al2O3_1,136 RE,54E1,60E1,UIC54,НЕТ,ОР50,ОР65,Р50,Р65,Рельсы трамвайные,Шар заг d шара 100 мм 2 гр.,"Шар заг d шара 80-100 мм 2,3 гр.",Шар заг d шара 80-100 мм 4 гр.,Шары мелющие d 80-100 мм,Швеллер 40У,900А,G2HH,R260,R350HT,НХ,С255,Ш2.2,Ш2Л,Э73Ф,Э76,Э76Ф,Э76ХАФ,Э76ХФ,Э90ХАФ,сыпуч известь РП,химшлак первый SiO2_1
4144,24.0,43.5166667,25.5833333,43.5166667,0.34712,0.14238,0.126672,0.13528800000000002,1539.0,1577.0,12.9529547,13841.824104199999,114.5,1.0,18.753,0.05,0.354,0.02,0.152,0.198,0.252,5902.0,0.002,0.49200000000000005,0.295,0.078,0.6759999999999999,0.006,0.009000000000000001,0.057999999999999996,0.009000000000000001,0.016,0.446,0.002,0.003,0.003,0.779,0.0003,0.418,0.077,0.787,0.006,0.011000000000000001,0.057999999999999996,0.01,0.013999999999999999,0.57,0.003,0.036000000000000004,64.9,0.4,4.2,0.07,2.7,63.0,0.3,3.3,0.07,2.6,24.5,5.1,5.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.135,23.8
4145,26.0,40.7333333,17.0666667,40.7333333,0.39236,0.14803,0.173179,0.167824,1585.0,1578.0,11.5845304,13028.90625,114.8,1.0,15.725999999999999,0.05,0.40700000000000003,0.02,0.182,0.271,0.262,3706.0,0.001,0.484,0.292,0.091,0.635,0.006,0.011000000000000001,0.057999999999999996,0.009000000000000001,0.018000000000000002,0.415,0.002,0.003,0.003,0.746,0.0001,0.419,0.09,0.7859999999999999,0.005,0.011000000000000001,0.057999999999999996,0.01,0.012,0.563,0.003,0.039,55.9,0.8,12.0,0.11,2.2,55.8,0.7,9.3,0.07,2.1,26.7,3.7,3.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.085,25.5
4146,18.0,43.5166667,20.35,43.5166667,0.379575,0.137295,0.15278599999999998,0.152996,1577.0,1588.0,16.6529299,13099.754299799999,115.9,1.0,24.156,0.05,0.39399999999999996,0.02,0.168,0.239,0.243,4443.0,0.002,0.47100000000000003,0.302,0.09,0.6559999999999999,0.005,0.009000000000000001,0.057999999999999996,0.008,0.017,0.433,0.002,0.003,0.003,0.7709999999999999,0.0001,0.42,0.09,0.789,0.004,0.011000000000000001,0.057999999999999996,0.009000000000000001,0.012,0.569,0.003,0.037000000000000005,58.8,0.6,8.1,0.07,2.5,60.2,0.4,4.8,0.08,2.4,25.6,3.9,4.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.162,23.4
4147,21.0,48.7,24.8666667,48.7,0.362205,0.11695499999999999,0.135773,0.157676,1599.0,1626.0,17.7338809,13475.8713137,112.5,1.0,28.788,0.05,0.377,0.02,0.182,0.212,0.207,5585.0,0.001,0.48200000000000004,0.316,0.111,0.6659999999999999,0.01,0.01,0.078,0.009000000000000001,0.017,0.428,0.001,0.003,0.003,0.7709999999999999,0.0001,0.42,0.111,0.789,0.009000000000000001,0.011000000000000001,0.078,0.01,0.011000000000000001,0.569,0.003,0.037000000000000005,55.9,0.6,13.4,0.11,2.2,52.5,0.4,7.6,0.06,2.5,20.9,3.9,3.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.157,25.2
4148,27.0,44.8666667,25.3166667,44.8666667,0.32071,0.11413,0.0918695,0.131822,1563.0,1596.0,13.6677395,13726.925609,115.5,1.0,20.289,0.05,0.328,0.02,0.161,0.14300000000000002,0.20199999999999999,5792.0,0.001,0.506,0.321,0.109,0.7,0.006,0.009000000000000001,0.07,0.011000000000000001,0.017,0.444,0.002,0.003,0.003,0.7609999999999999,0.0003,0.42100000000000004,0.109,0.78,0.006,0.009000000000000001,0.07,0.012,0.013000000000000001,0.568,0.003,0.034,64.1,0.3,3.6,0.06,2.4,62.6,0.3,3.3,0.06,2.4,26.1,3.2,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08099999999999999,26.2
4149,30.0,52.5666667,25.3833333,52.5666667,0.355015,0.123735,0.157813,0.150376,1571.0,1599.0,12.203009,13024.294156299999,114.8,1.0,21.179000000000002,0.05,0.366,0.02,0.162,0.247,0.21899999999999997,5510.0,0.002,0.47700000000000004,0.31,0.109,0.65,0.01,0.009000000000000001,0.086,0.009000000000000001,0.018000000000000002,0.441,0.002,0.003,0.004,0.75,0.0005,0.41600000000000004,0.109,0.7879999999999999,0.009000000000000001,0.012,0.085,0.01,0.01,0.561,0.003,0.036000000000000004,47.9,0.8,9.9,0.11,2.3,58.0,0.9,8.7,0.13,2.3,24.7,5.2,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.155,20.9
4150,40.0,57.05,24.8333333,57.05,0.390255,0.165545,0.22832199999999997,0.181456,1541.0,1599.0,9.180368099999999,13614.7651007,115.4,2.0,17.458,0.05,0.39899999999999997,0.02,0.18,0.358,0.293,5635.0,0.001,0.47100000000000003,0.27399999999999997,0.113,0.5870000000000001,0.006999999999999999,0.011000000000000001,0.07,0.006999999999999999,0.02,0.40299999999999997,0.001,0.003,0.003,0.757,0.0001,0.41700000000000004,0.113,0.785,0.006,0.013000000000000001,0.07,0.008,0.013000000000000001,0.569,0.003,0.036000000000000004,51.1,0.5,14.7,0.18,2.1,57.6,0.6,10.1,0.08,2.2,26.6,3.1,2.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.126,24.4
4151,48.0,49.3833333,27.316666700000003,49.3833333,0.363035,0.104525,0.11861,0.149036,1534.0,1582.0,13.824464800000001,13754.240390500001,115.1,1.0,22.603,0.05,0.381,0.02,0.17600000000000002,0.185,0.185,6262.0,0.002,0.474,0.327,0.094,0.675,0.008,0.011000000000000001,0.08800000000000001,0.008,0.015,0.435,0.002,0.003,0.003,0.763,0.0005,0.418,0.094,0.78,0.006999999999999999,0.012,0.08800000000000001,0.01,0.013999999999999999,0.5710000000000001,0.003,0.036000000000000004,58.1,1.5,11.4,0.39,2.5,57.0,0.5,9.5,0.1,2.2,26.1,3.3,3.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057999999999999996,23.1
4152,49.0,45.033333299999995,15.15,45.033333299999995,0.33691,0.08475,0.07814650000000001,0.148018,1567.0,1582.0,12.330703399999999,12669.3069307,113.3,1.0,18.407,0.05,0.354,0.02,0.191,0.121,0.15,3199.0,0.001,0.5,0.34600000000000003,0.11199999999999999,0.713,0.008,0.01,0.069,0.011000000000000001,0.017,0.428,0.001,0.004,0.003,0.772,0.0002,0.419,0.109,0.7829999999999999,0.006999999999999999,0.013000000000000001,0.068,0.012,0.013000000000000001,0.568,0.003,0.038,54.3,0.3,13.6,0.36,2.2,49.6,0.3,8.8,0.06,2.3,21.9,3.8,3.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.102,25.0
4153,43.0,44.85,23.65,44.85,0.29639499999999996,0.118085,0.149331,0.126828,1518.0,1577.0,12.151170599999999,13534.8837209,113.7,1.0,18.166,0.05,0.295,0.02,0.13,0.23399999999999999,0.209,5335.0,0.001,0.509,0.314,0.109,0.653,0.01,0.009000000000000001,0.081,0.008,0.018000000000000002,0.452,0.002,0.003,0.002,0.763,0.0001,0.42,0.111,0.79,0.009000000000000001,0.012,0.08199999999999999,0.009000000000000001,0.015,0.5720000000000001,0.004,0.038,61.8,0.2,6.1,0.05,2.5,62.2,0.2,4.8,0.07,2.5,25.3,3.2,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.102,24.4
4154,44.0,46.05,19.7,46.05,0.31499,0.08136,0.09256349999999999,0.137322,1550.0,1584.0,11.5908692,13233.5025381,114.8,1.0,17.631,0.05,0.327,0.02,0.16899999999999998,0.14400000000000002,0.14400000000000002,4345.0,0.002,0.507,0.35,0.096,0.711,0.006999999999999999,0.009000000000000001,0.061,0.011000000000000001,0.017,0.44799999999999995,0.003,0.004,0.003,0.764,0.0002,0.419,0.095,0.79,0.006,0.012,0.061,0.012,0.013999999999999999,0.573,0.003,0.038,52.1,0.6,9.6,0.13,2.4,50.8,0.6,4.5,0.06,2.6,19.3,4.5,3.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.107,21.7
4155,47.0,44.533333299999995,21.3333333,44.533333299999995,0.23533,0.10282999999999999,0.058289999999999995,0.124704,1552.0,1578.0,9.7632485,13291.875,116.0,1.0,14.493,0.05,0.226,0.02,0.16399999999999998,0.09,0.182,4726.0,0.001,0.575,0.33,0.08900000000000001,0.735,0.009000000000000001,0.009000000000000001,0.073,0.011000000000000001,0.017,0.446,0.002,0.004,0.003,0.762,0.0003,0.418,0.08900000000000001,0.7859999999999999,0.009000000000000001,0.011000000000000001,0.073,0.012,0.013000000000000001,0.568,0.003,0.038,58.7,0.2,13.2,0.23,2.3,60.7,0.3,6.8,0.05,2.5,24.7,3.2,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07400000000000001,25.9
4157,37.0,44.533333299999995,20.3333333,44.533333299999995,0.29066,0.12995,0.11634800000000001,0.116552,1537.0,1576.0,10.7905156,13443.9344262,114.7,1.0,15.927999999999999,0.05,0.287,0.02,0.128,0.182,0.23,4556.0,0.002,0.53,0.306,0.091,0.68,0.01,0.011000000000000001,0.07,0.008,0.017,0.452,0.002,0.003,0.003,0.762,0.0001,0.418,0.092,0.7829999999999999,0.01,0.011000000000000001,0.07,0.009000000000000001,0.012,0.564,0.003,0.037000000000000005,51.7,0.6,11.7,0.13,2.3,60.6,0.3,8.6,0.07,2.3,26.2,3.8,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07400000000000001,22.8
4158,36.0,43.033333299999995,16.35,43.033333299999995,0.28230500000000003,0.105655,0.070546,0.14662,1554.0,1576.0,11.324605499999999,12946.7889908,115.4,1.0,16.147000000000002,0.05,0.28300000000000003,0.02,0.192,0.109,0.187,3528.0,0.002,0.542,0.326,0.08199999999999999,0.722,0.006,0.008,0.055,0.011000000000000001,0.016,0.445,0.002,0.004,0.003,0.767,0.0005,0.41600000000000004,0.083,0.785,0.005,0.01,0.055999999999999994,0.013000000000000001,0.013999999999999999,0.57,0.003,0.037000000000000005,57.8,0.3,12.8,0.17,2.3,55.7,0.4,9.2,0.08,2.4,22.9,4.3,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.048,25.3
4159,33.0,48.533333299999995,16.5,48.533333299999995,0.31074,0.0565,0.050892,0.14128800000000002,1556.0,1577.0,8.6835165,13683.6363636,114.8,1.0,14.048,0.05,0.32799999999999996,0.02,0.192,0.078,0.1,3763.0,0.001,0.532,0.37200000000000005,0.092,0.745,0.011000000000000001,0.009000000000000001,0.07200000000000001,0.012,0.016,0.444,0.002,0.003,0.003,0.7609999999999999,0.0003,0.42,0.092,0.7879999999999999,0.01,0.009000000000000001,0.07200000000000001,0.013000000000000001,0.013000000000000001,0.5670000000000001,0.003,0.037000000000000005,51.9,0.3,11.6,0.1,2.3,59.0,0.8,8.0,0.09,2.3,25.9,4.6,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,22.4
4160,35.0,48.7,23.033333300000002,48.7,0.362935,0.13955499999999998,0.179624,0.178868,1532.0,1571.0,11.3817054,13279.884225799999,116.2,1.0,18.352999999999998,0.05,0.37200000000000005,0.02,0.196,0.281,0.247,5098.0,0.001,0.49200000000000005,0.304,0.096,0.63,0.008,0.01,0.078,0.006,0.017,0.405,0.001,0.003,0.002,0.77,0.0001,0.423,0.096,0.785,0.008,0.012,0.079,0.006999999999999999,0.012,0.5710000000000001,0.003,0.036000000000000004,48.1,0.7,9.6,0.18,2.2,55.8,0.7,6.9,0.08,2.2,25.6,3.1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.075,22.1
4161,37.0,45.8666667,21.7,45.8666667,0.327415,0.09209500000000001,0.1016195,0.15571400000000002,1531.0,1569.0,13.0770295,13437.788018399999,118.4,1.0,19.957,0.05,0.34,0.02,0.193,0.158,0.163,4860.0,0.001,0.48100000000000004,0.341,0.105,0.701,0.01,0.008,0.069,0.009000000000000001,0.019,0.431,0.002,0.003,0.002,0.757,0.0001,0.414,0.102,0.779,0.009000000000000001,0.011000000000000001,0.069,0.01,0.015,0.5670000000000001,0.003,0.037000000000000005,50.4,0.5,10.8,0.11,2.3,52.1,0.7,5.7,0.08,2.4,21.3,4.5,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.073,21.7
4162,43.0,40.8666667,18.8333333,40.8666667,0.26178,0.06892999999999999,0.0572245,0.142342,1553.0,1588.0,11.3175367,12628.672566399999,114.8,1.0,15.417,0.05,0.265,0.02,0.191,0.08800000000000001,0.122,3964.0,0.001,0.5710000000000001,0.358,0.105,0.733,0.01,0.009000000000000001,0.077,0.012,0.015,0.445,0.002,0.004,0.003,0.774,0.0002,0.41700000000000004,0.10300000000000001,0.784,0.009000000000000001,0.011000000000000001,0.077,0.013000000000000001,0.011000000000000001,0.578,0.003,0.038,56.2,0.3,13.0,0.1,2.6,57.5,0.4,14.7,0.11,2.6,22.3,3.6,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09699999999999999,21.9
4163,40.0,42.216666700000005,17.6833333,42.216666700000005,0.29772,0.08701,0.134595,0.165324,1557.0,1582.0,9.9493881,12845.994345000001,112.5,1.0,14.001,0.05,0.303,0.02,0.19399999999999998,0.21,0.154,3786.0,0.001,0.53,0.344,0.10400000000000001,0.6659999999999999,0.008,0.01,0.071,0.008,0.016,0.424,0.002,0.003,0.002,0.7759999999999999,0.0001,0.42,0.105,0.782,0.006999999999999999,0.01,0.07200000000000001,0.008,0.013999999999999999,0.562,0.003,0.037000000000000005,53.9,0.2,15.7,0.07,2.2,58.2,0.4,11.7,0.09,2.2,26.3,3.2,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.188,25.0
4164,13.0,43.5166667,26.316666700000003,43.5166667,0.33731500000000003,0.105655,0.145793,0.205544,1551.0,1633.0,10.9399464,14575.554148199999,112.3,1.0,15.869000000000002,0.05,0.348,0.02,0.25,0.22699999999999998,0.187,6393.0,0.001,0.498,0.326,0.094,0.6509999999999999,0.006999999999999999,0.01,0.07200000000000001,0.006999999999999999,0.015,0.391,0.002,0.003,0.003,0.7609999999999999,0.0002,0.419,0.09699999999999999,0.7829999999999999,0.006999999999999999,0.012,0.073,0.009000000000000001,0.01,0.555,0.003,0.036000000000000004,56.3,0.3,11.4,0.07,2.4,57.4,0.6,7.1,0.1,2.5,23.0,4.1,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.196,23.5
4165,14.0,45.85,21.5,45.85,0.35713,0.14577,0.198505,0.227812,1583.0,1604.0,14.9541492,12421.395348799999,112.3,1.0,22.776,0.47,0.4203179256079875,0.02,0.262,0.31,0.258,4451.0,0.001,0.466,0.294,0.10400000000000001,0.609,0.009000000000000001,0.009000000000000001,0.077,0.008,0.022000000000000002,0.385,0.003,0.003,0.002,0.773,0.0004,0.419,0.10300000000000001,0.775,0.008,0.011000000000000001,0.077,0.009000000000000001,0.013000000000000001,0.552,0.003,0.036000000000000004,48.8,3.7,11.9,0.29,2.3,56.5,0.3,14.3,0.1,2.5,22.6,3.7,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.33899999999999997,21.7
4166,18.0,44.1833333,17.4,44.1833333,0.3448,0.10622000000000001,0.1233255,0.17488199999999998,1580.0,1600.0,11.5898936,13148.275862100001,115.9,1.0,16.947,0.05,0.358,0.02,0.213,0.192,0.188,3813.0,0.001,0.475,0.32799999999999996,0.106,0.674,0.012,0.01,0.083,0.01,0.017,0.42200000000000004,0.002,0.003,0.003,0.77,0.0003,0.419,0.107,0.779,0.012,0.012,0.083,0.011000000000000001,0.013000000000000001,0.5720000000000001,0.003,0.037000000000000005,48.6,0.7,11.8,0.06,2.4,55.2,0.3,11.1,0.08,2.4,23.2,5.2,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.115,20.2
4167,13.0,43.9,20.95,43.9,0.34013499999999997,0.080795,0.0967125,0.16899,1552.0,1594.0,18.981132100000004,13171.360381899998,115.1,1.0,27.665,0.05,0.358,0.02,0.215,0.15,0.14300000000000002,4599.0,0.001,0.465,0.35,0.11199999999999999,0.696,0.006999999999999999,0.011000000000000001,0.081,0.011000000000000001,0.021,0.41100000000000003,0.002,0.004,0.003,0.785,0.0002,0.423,0.11199999999999999,0.789,0.006999999999999999,0.012,0.08,0.013000000000000001,0.013999999999999999,0.579,0.003,0.038,47.1,2.2,14.8,0.47,2.1,55.2,0.2,13.2,0.06,2.2,25.3,4.5,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.191,22.0
4168,13.0,40.0,14.7833333,40.0,0.25425,0.08249,0.052516499999999994,0.11716199999999999,1562.0,1587.0,13.93275,13222.998872600001,114.9,1.0,18.577,0.04,0.262,0.02,0.155,0.081,0.146,3258.0,0.002,0.534,0.349,0.102,0.723,0.006,0.009000000000000001,0.07200000000000001,0.012,0.017,0.439,0.002,0.003,0.003,0.774,0.0004,0.43200000000000005,0.102,0.782,0.005,0.011000000000000001,0.071,0.011000000000000001,0.012,0.552,0.003,0.036000000000000004,53.3,0.7,16.1,0.09,2.4,57.6,0.7,10.9,0.09,2.3,25.3,4.5,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.096,22.7
4169,17.0,42.05,17.0666667,42.05,0.252815,0.123735,0.050697000000000006,0.123972,1571.0,1582.0,10.7136742,12610.546875,112.6,1.0,15.017000000000001,0.05,0.244,0.02,0.166,0.078,0.21899999999999997,3587.0,0.002,0.5489999999999999,0.311,0.107,0.732,0.009000000000000001,0.01,0.08,0.011000000000000001,0.013999999999999999,0.455,0.002,0.003,0.003,0.7809999999999999,0.0002,0.42,0.107,0.774,0.009000000000000001,0.012,0.08,0.011000000000000001,0.012,0.564,0.003,0.037000000000000005,38.7,0.5,6.6,0.11,2.6,60.6,0.3,7.0,0.05,2.7,22.5,4.1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.086,14.8
4170,18.0,40.8666667,9.7,40.8666667,0.26865,0.10509,0.076796,0.140348,1586.0,1583.0,13.074959199999999,12736.082474200002,112.6,1.0,17.811,0.05,0.266,0.02,0.18,0.11900000000000001,0.18600000000000003,2059.0,0.001,0.53,0.326,0.114,0.711,0.008,0.011000000000000001,0.071,0.01,0.015,0.44299999999999995,0.002,0.003,0.003,0.778,0.0001,0.419,0.11599999999999999,0.778,0.008,0.011000000000000001,0.07200000000000001,0.012,0.013000000000000001,0.569,0.003,0.036000000000000004,51.6,0.4,17.4,0.09,2.4,55.5,0.4,12.9,0.07,2.4,23.5,3.9,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.085,21.9
4171,17.0,41.533333299999995,17.1833333,41.533333299999995,0.37088499999999996,0.147465,0.18848499999999999,0.179944,1550.0,1584.0,13.133065799999999,13373.423860299998,116.3,1.0,18.182000000000002,0.05,0.38,0.02,0.19399999999999998,0.295,0.261,3830.0,0.002,0.466,0.293,0.11699999999999999,0.624,0.006999999999999999,0.011000000000000001,0.069,0.008,0.02,0.423,0.003,0.003,0.003,0.765,0.0001,0.41700000000000004,0.11599999999999999,0.7759999999999999,0.006,0.013000000000000001,0.069,0.009000000000000001,0.015,0.57,0.003,0.037000000000000005,55.7,0.4,13.4,0.08,2.5,59.2,0.2,8.5,0.05,2.5,23.6,4.6,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.106,22.5
4172,18.0,46.716666700000005,20.2333333,46.716666700000005,0.381605,0.11921500000000002,0.1240945,0.187042,1581.0,1586.0,16.1685337,13077.4299835,117.7,1.0,25.178,0.05,0.401,0.02,0.231,0.193,0.21100000000000002,4410.0,0.002,0.486,0.32,0.10300000000000001,0.675,0.011000000000000001,0.009000000000000001,0.076,0.01,0.018000000000000002,0.405,0.002,0.004,0.003,0.768,0.0001,0.42,0.10300000000000001,0.782,0.01,0.011000000000000001,0.076,0.011000000000000001,0.013000000000000001,0.564,0.003,0.037000000000000005,49.3,0.6,9.4,0.11,2.4,51.3,0.2,6.7,0.05,2.4,21.4,3.7,3.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.086,20.1
4173,12.0,43.7,17.1333333,43.7,0.33920500000000003,0.110175,0.106879,0.17374,1594.0,1586.0,17.6745995,12981.7120623,112.3,1.0,25.746,0.05,0.35100000000000003,0.02,0.218,0.166,0.195,3707.0,0.002,0.504,0.322,0.092,0.7,0.006,0.009000000000000001,0.063,0.012,0.018000000000000002,0.428,0.002,0.004,0.003,0.753,0.0003,0.415,0.091,0.7879999999999999,0.005,0.011000000000000001,0.063,0.013000000000000001,0.009000000000000001,0.552,0.002,0.038,52.1,0.5,13.6,0.15,2.1,53.5,0.6,16.8,0.16,2.1,26.2,4.2,4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.191,24.8
4174,8.0,41.7,23.3666667,41.7,0.320295,0.138425,0.14246199999999998,0.13426,1549.0,1581.0,12.0761329,13437.0898716,112.9,1.0,16.655,0.05,0.321,0.02,0.14400000000000002,0.223,0.245,5233.0,0.002,0.515,0.294,0.091,0.6659999999999999,0.005,0.01,0.057999999999999996,0.008,0.016,0.44799999999999995,0.002,0.004,0.003,0.7609999999999999,0.0007,0.415,0.08900000000000001,0.794,0.004,0.011000000000000001,0.057,0.009000000000000001,0.012,0.578,0.004,0.037000000000000005,63.5,0.1,7.4,0.06,2.7,64.3,0.3,4.0,0.11,2.6,24.7,3.6,2.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.064,23.9
4175,9.0,41.8833333,19.1666667,41.8833333,0.4416,0.16272,0.2018585,0.30109400000000003,1586.0,1583.0,12.396577800000001,13038.2608696,111.2,1.0,17.307000000000002,0.05,0.46399999999999997,0.02,0.371,0.314,0.28800000000000003,4165.0,0.001,0.413,0.273,0.076,0.604,0.01,0.009000000000000001,0.063,0.011000000000000001,0.015,0.29,0.002,0.003,0.003,0.758,0.0008,0.415,0.076,0.78,0.009000000000000001,0.011000000000000001,0.064,0.012,0.011000000000000001,0.539,0.003,0.038,61.1,0.3,8.8,0.08,2.5,52.7,0.8,6.7,0.14,2.6,20.1,5.0,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11199999999999999,24.7
4176,8.0,40.3666667,17.6833333,40.3666667,0.262915,0.131645,0.051162,0.16526400000000002,1565.0,1579.0,12.1563171,12940.999057500001,114.1,1.0,16.357,0.05,0.255,0.02,0.228,0.078,0.233,3814.0,0.002,0.561,0.308,0.084,0.7390000000000001,0.006999999999999999,0.008,0.063,0.013000000000000001,0.016,0.424,0.002,0.004,0.003,0.755,0.0006,0.419,0.084,0.779,0.006,0.01,0.064,0.013000000000000001,0.013999999999999999,0.5660000000000001,0.003,0.037000000000000005,62.7,0.4,8.8,0.08,2.9,60.8,0.5,6.3,0.11,2.3,26.3,3.3,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11199999999999999,21.9
4177,7.0,49.2,18.0166667,49.2,0.38606,0.13899,0.170928,0.192444,1596.0,1591.0,15.4025707,13301.017576299999,118.1,1.0,24.965,0.05,0.401,0.02,0.22,0.267,0.24600000000000002,3994.0,0.002,0.483,0.303,0.11199999999999999,0.644,0.006999999999999999,0.006,0.07200000000000001,0.011000000000000001,0.019,0.408,0.001,0.003,0.003,0.755,0.0004,0.42,0.111,0.787,0.006999999999999999,0.008,0.073,0.011000000000000001,0.013000000000000001,0.5660000000000001,0.003,0.035,44.8,0.5,17.1,0.19,2.1,56.3,0.5,10.4,0.12,2.1,26.3,3.0,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07200000000000001,21.7
4178,15.0,41.05,20.8833333,41.05,0.285545,0.13955499999999998,0.1142095,0.151162,1548.0,1583.0,16.6786845,13871.348763,114.2,1.0,22.822,0.05,0.27899999999999997,0.02,0.18100000000000002,0.17800000000000002,0.247,4828.0,0.002,0.551,0.302,0.092,0.688,0.005,0.009000000000000001,0.063,0.009000000000000001,0.016,0.435,0.002,0.004,0.003,0.758,0.0005,0.42200000000000004,0.09300000000000001,0.7909999999999999,0.004,0.01,0.063,0.009000000000000001,0.01,0.565,0.003,0.038,50.3,0.3,9.5,0.07,2.6,59.3,0.5,7.1,0.13,2.3,25.7,3.6,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.136,19.6
